Order Tracker,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security,Side,Order Qty,Order Price,Order Value,Order Status,Remaining Qty,Reject Reason,Contra Broker,Account ID,Last Filled Quantity,Filled Qty,TIF,Expiry Date,Disclose Qty,Minimum Qty,Order Date and Time,Client Order Id,Last Change Time,Execution Id,Trader Report Id,Exchange Order Id,Exchange
CDB.X0000,BUY,80,33.80,"2,704.00",NEW,80,,,CAS/92390-LI/0,0,0,DAY,,80,0,2026-05-06 05:41:36.0,92390LI0-woc8Rj6td,2026-05-06 11:11:36,E0REGLuICfoG,,O0REGQkKm5J0,CSE
SUN.N0000,BUY,100,32.20,"3,220.00",NEW,100,,,CAS/92390-LI/0,0,0,DAY,,100,0,2026-05-06 05:38:10.0,92390LI0-wokoRpjtc,2026-05-06 11:08:10,E0REGLuICfOj,,O0REGQkKm58y,CSE
SUN.N0000,BUY,100,32.30,"3,230.00",NEW,100,,,CAS/92390-LI/0,0,0,DAY,,100,0,2026-05-06 05:37:14.0,92390LI0-woipC78bg,2026-05-06 11:07:14,E0REGLuICfJi,,O0REGQkKm56b,CSE
PKME.N0000,BUY,100,154.00,"15,400.00",NEW,100,,,CAS/92390-LI/0,0,0,DAY,,100,0,2026-05-06 05:34:20.0,92390LI0-woVWXxNf2,2026-05-06 11:04:20,E0REGLuICf4O,,O0REGQkKm4zR,CSE
DIAL.N0000,BUY,400,35.60,"14,240.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-05-05 09:18:40.0,92390LI0-woAD5rK1K,2026-05-05 14:48:50,E0RDX54CNgqM,,O0RDX9uEwywD,CSE
ASIR.N0000,BUY,200,42.90,"8,580.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-05-05 09:18:40.0,92390LI0-wocykSUF0,2026-05-05 14:48:40,E0RDX54CNg9d,,O0RDX9uEwyYB,CSE
HAYL.N0000,BUY,35,230.50,"8,067.50",FILLED,0,,DSA,CAS/92390-LI/0,35,35,DAY,,0,0,2026-05-05 08:58:49.0,92390LI0-woiSPmlAz,2026-05-05 14:28:49,E0RDX54CNfc9,,O0RDX9uEwyHP,CSE
DIAL.N0000,BUY,400,35.60,"14,240.00",NEW,400,,,CAS/92390-LI/0,0,0,DAY,,400,0,2026-05-05 08:38:48.0,92390LI0-woAD5rK1K,2026-05-05 14:08:48,E0RDX54CNdff,,O0RDX9uEwywD,CSE
ASIR.N0000,BUY,200,42.90,"8,580.00",NEW,200,,,CAS/92390-LI/0,0,0,DAY,,200,0,2026-05-05 08:27:00.0,92390LI0-wocykSUF0,2026-05-05 13:57:00,E0RDX54CNcjW,,O0RDX9uEwyYB,CSE
ASIR.N0000,BUY,200,42.90,"8,580.00",P.CHANGE,200,,,CAS/92390-LI/0,0,0,DAY,2026-05-05,200,0,2026-05-05 13:56:26.0,92390LI0-wocykSUF0,2026-05-05 13:57:00,,,O0RDX9uEwyYB,CSE
ASIR.N0000,BUY,100,43.00,"4,300.00",NEW,100,,,CAS/92390-LI/0,0,0,DAY,,100,0,2026-05-05 08:26:27.0,92390LI0-wovi4WEqW,2026-05-05 13:56:27,E0RDX54CNcha,,O0RDX9uEwyYB,CSE
ASIR.N0000,BUY,300,43.40,"13,020.00",FILLED,0,,COM,CAS/92390-LI/0,300,300,DAY,,0,0,2026-05-05 08:23:03.0,92390LI0-woCnd8uui,2026-05-05 13:53:03,E0RDX54CNcVn,,O0RDX9uEwyJq,CSE
ASIR.N0000,BUY,300,43.40,"13,020.00",NEW,300,,,CAS/92390-LI/0,0,0,DAY,,300,0,2026-05-05 08:17:03.0,92390LI0-woCnd8uui,2026-05-05 13:47:03,E0RDX54CNc9E,,O0RDX9uEwyJq,CSE
HAYL.N0000,BUY,35,230.50,"8,067.50",NEW,35,,,CAS/92390-LI/0,0,0,DAY,,35,0,2026-05-05 08:15:35.0,92390LI0-woiSPmlAz,2026-05-05 13:45:35,E0RDX54CNc4v,,O0RDX9uEwyHP,CSE
TKYO.X0000,BUY,200,76.60,"15,320.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-30 09:27:00.0,92390LI0-woD42oXGl,2026-04-30 14:57:26,E0R9u7yTcMvH,,O0R9uCoWBYif,CSE
LALU.N0000,BUY,100,44.80,"4,480.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-30 09:27:00.0,92390LI0-worNws02J,2026-04-30 14:57:26,E0R9u7yTcLk8,,O0R9uCoWBXpv,CSE
HASU.N0000,BUY,10,143.00,"1,430.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-30 09:27:00.0,92390LI0-woZwIJ7tk,2026-04-30 14:57:08,E0R9u7yTcL7v,,O0R9uCoWBXto,CSE
BREW.N0000,BUY,2,"2,653.50","5,307.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-30 09:27:00.0,92390LI0-woPTHTYVb,2026-04-30 14:57:02,E0R9u7yTcKRu,,O0R9uCoWBaEk,CSE
BREW.N0000,BUY,2,"2,653.50","5,307.00",NEW,2,,,CAS/92390-LI/0,0,0,DAY,,2,0,2026-04-30 08:20:31.0,92390LI0-woPTHTYVb,2026-04-30 13:50:31,E0R9u7yTcGEM,,O0R9uCoWBaEk,CSE
TKYO.X0000,BUY,200,76.60,"15,320.00",NEW,200,,,CAS/92390-LI/0,0,0,DAY,,200,0,2026-04-30 07:19:58.0,92390LI0-woD42oXGl,2026-04-30 13:48:09,0,,O0R9uCoWBYif,CSE
HASU.N0000,BUY,10,143.00,"1,430.00",NEW,10,,,CAS/92390-LI/0,0,0,DAY,,10,0,2026-04-30 06:51:07.0,92390LI0-woZwIJ7tk,2026-04-30 13:48:09,0,,O0R9uCoWBXto,CSE
LALU.N0000,BUY,100,44.80,"4,480.00",NEW,100,,,CAS/92390-LI/0,0,0,DAY,,100,0,2026-04-30 06:49:01.0,92390LI0-worNws02J,2026-04-30 13:48:09,0,,O0R9uCoWBXpv,CSE
TKYO.X0000,BUY,200,76.60,"15,320.00",NEW,200,,,CAS/92390-LI/0,0,0,DAY,,200,0,2026-04-30 07:19:58.0,92390LI0-woD42oXGl,2026-04-30 13:44:47,0,,O0R9uCoWBYif,CSE
HASU.N0000,BUY,10,143.00,"1,430.00",NEW,10,,,CAS/92390-LI/0,0,0,DAY,,10,0,2026-04-30 06:51:07.0,92390LI0-woZwIJ7tk,2026-04-30 13:44:47,0,,O0R9uCoWBXto,CSE
LALU.N0000,BUY,100,44.80,"4,480.00",NEW,100,,,CAS/92390-LI/0,0,0,DAY,,100,0,2026-04-30 06:49:01.0,92390LI0-worNws02J,2026-04-30 13:44:47,0,,O0R9uCoWBXpv,CSE
HNB.X0000,BUY,3,348.75,"1,046.25",FILLED,0,,MSB,CAS/92390-LI/0,3,3,DAY,,0,0,2026-04-30 07:48:39.0,92390LI0-woCThaXKI,2026-04-30 13:18:39,E0R9u7yTcEBu,,O0R9uCoWBYQS,CSE
TKYO.X0000,BUY,200,76.60,"15,320.00",NEW,200,,,CAS/92390-LI/0,0,0,DAY,,200,0,2026-04-30 07:19:58.0,92390LI0-woD42oXGl,2026-04-30 12:49:58,E0R9u7yTcChy,,O0R9uCoWBYif,CSE
HNB.X0000,BUY,3,348.75,"1,046.25",NEW,3,,,CAS/92390-LI/0,0,0,DAY,,3,0,2026-04-30 07:09:26.0,92390LI0-woCThaXKI,2026-04-30 12:39:26,E0R9u7yTcC0W,,O0R9uCoWBYQS,CSE
HNB.X0000,BUY,3,349.00,"1,047.00",FILLED,0,,DSA,CAS/92390-LI/0,3,3,DAY,,0,0,2026-04-30 07:01:32.0,92390LI0-woFmGsNOI,2026-04-30 12:31:32,E0R9u7yTcBU8,,O0R9uCoWBXri,CSE
HASU.N0000,BUY,10,143.00,"1,430.00",NEW,10,,,CAS/92390-LI/0,0,0,DAY,,10,0,2026-04-30 06:51:07.0,92390LI0-woZwIJ7tk,2026-04-30 12:21:07,E0R9u7yTcAmv,,O0R9uCoWBXto,CSE
HNB.X0000,BUY,3,349.00,"1,047.00",NEW,3,,,CAS/92390-LI/0,0,0,DAY,,3,0,2026-04-30 06:49:59.0,92390LI0-woFmGsNOI,2026-04-30 12:19:59,E0R9u7yTcAiW,,O0R9uCoWBXri,CSE
LALU.N0000,BUY,100,44.80,"4,480.00",NEW,100,,,CAS/92390-LI/0,0,0,DAY,,100,0,2026-04-30 06:49:01.0,92390LI0-worNws02J,2026-04-30 12:19:01,E0R9u7yTcAeo,,O0R9uCoWBXpv,CSE
ALUM.N0000,BUY,200,16.80,"3,360.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-29 09:20:00.0,92390LI0-wo9vA7gym,2026-04-29 14:50:01,E0R9BAUY6CdQ,,O0R9BFKafFt6,CSE
CARG.N0000,BUY,5,688.75,"3,443.75",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-29 09:20:00.0,92390LI0-woG9qJj6o,2026-04-29 14:50:01,E0R9BAUY6Cw9,,O0R9BFKafFl3,CSE
CARG.N0000,BUY,10,688.50,"6,885.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-29 09:20:00.0,92390LI0-wojcgEscn,2026-04-29 14:50:01,E0R9BAUY6CwA,,O0R9BFKafFm6,CSE
CARG.N0000,BUY,5,689.00,"3,445.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-29 09:20:00.0,92390LI0-wot0xCtrV,2026-04-29 14:50:01,E0R9BAUY6Cw8,,O0R9BFKafFja,CSE
DOCK.N0000,BUY,100,128.00,"12,800.00",FILLED,0,,HDF,CAS/92390-LI/0,100,100,DAY,,0,0,2026-04-29 08:34:15.0,92390LI0-woLTtJViu,2026-04-29 14:04:15,E0R9BAUY694K,,O0R9BFKafFpc,CSE
ALUM.N0000,BUY,200,16.80,"3,360.00",NEW,200,,,CAS/92390-LI/0,0,0,DAY,,200,0,2026-04-29 07:38:15.0,92390LI0-wo9vA7gym,2026-04-29 13:08:15,E0R9BAUY64NP,,O0R9BFKafFt6,CSE
DOCK.N0000,BUY,100,128.00,"12,800.00",NEW,100,,,CAS/92390-LI/0,0,0,DAY,,100,0,2026-04-29 07:36:29.0,92390LI0-woLTtJViu,2026-04-29 13:06:29,E0R9BAUY64FX,,O0R9BFKafFpc,CSE
CARG.N0000,BUY,10,688.50,"6,885.00",NEW,10,,,CAS/92390-LI/0,0,0,DAY,,10,0,2026-04-29 07:34:41.0,92390LI0-wojcgEscn,2026-04-29 13:04:41,E0R9BAUY6489,,O0R9BFKafFm6,CSE
CARG.N0000,BUY,5,688.75,"3,443.75",NEW,5,,,CAS/92390-LI/0,0,0,DAY,,5,0,2026-04-29 07:34:08.0,92390LI0-woG9qJj6o,2026-04-29 13:04:08,E0R9BAUY644w,,O0R9BFKafFl3,CSE
CARG.N0000,BUY,5,689.00,"3,445.00",NEW,5,,,CAS/92390-LI/0,0,0,DAY,,5,0,2026-04-29 07:33:14.0,92390LI0-wot0xCtrV,2026-04-29 13:03:14,E0R9BAUY641c,,O0R9BFKafFja,CSE
HEXP.N0000,BUY,100,113.00,"11,300.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-23 09:23:14.0,92390LI0-wo5a7uXog,2026-04-23 14:53:42,E0R4pZH46oI6,,O0R4pe76g5ds,CSE
CARG.N0000,BUY,35,699.00,"24,465.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-23 09:23:14.0,92390LI0-woaGuuV8P,2026-04-23 14:53:42,E0R4pZH46nXr,,O0R4pe76g5az,CSE
CARG.N0000,BUY,1,699.00,699.00,EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-23 09:23:14.0,92390LI0-wonhBozpz,2026-04-23 14:53:42,E0R4pZH46nXq,,O0R4pe76g5Jg,CSE
LIOC.N0000,BUY,100,131.75,"13,175.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-23 09:23:14.0,92390LI0-woqsvUiRK,2026-04-23 14:53:42,E0R4pZH46ord,,O0R4pe76g5mu,CSE
JKH.N0000,BUY,150,19.90,"2,985.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-23 09:23:14.0,92390LI0-wowoP2U8X,2026-04-23 14:53:42,E0R4pZH46oc9,,O0R4pe76g5tY,CSE
ASIR.N0000,BUY,200,39.10,"7,820.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-23 09:23:14.0,92390LI0-wo4r4wUFT,2026-04-23 14:53:15,E0R4pZH46nHw,,O0R4pe76g5g2,CSE
JKH.N0000,BUY,150,19.90,"2,985.00",NEW,150,,,CAS/92390-LI/0,0,0,DAY,,150,0,2026-04-23 08:59:47.0,92390LI0-wowoP2U8X,2026-04-23 14:29:47,E0R4pZH46mrj,,O0R4pe76g5tY,CSE
LIOC.N0000,BUY,100,131.75,"13,175.00",NEW,100,,,CAS/92390-LI/0,0,0,DAY,,100,0,2026-04-23 08:57:33.0,92390LI0-woqsvUiRK,2026-04-23 14:27:33,E0R4pZH46mUr,,O0R4pe76g5mu,CSE
ASIR.N0000,BUY,200,39.10,"7,820.00",NEW,200,,,CAS/92390-LI/0,0,0,DAY,,200,0,2026-04-23 08:55:33.0,92390LI0-wo4r4wUFT,2026-04-23 14:25:33,E0R4pZH46mEa,,O0R4pe76g5g2,CSE
HEXP.N0000,BUY,100,113.00,"11,300.00",NEW,100,,,CAS/92390-LI/0,0,0,DAY,,100,0,2026-04-23 08:54:46.0,92390LI0-wo5a7uXog,2026-04-23 14:24:46,E0R4pZH46m94,,O0R4pe76g5ds,CSE
CARG.N0000,BUY,35,699.00,"24,465.00",NEW,35,,,CAS/92390-LI/0,0,0,DAY,,35,0,2026-04-23 08:53:40.0,92390LI0-woaGuuV8P,2026-04-23 14:23:40,E0R4pZH46m1Y,,O0R4pe76g5az,CSE
CARG.N0000,BUY,1,699.00,699.00,NEW,1,,,CAS/92390-LI/0,0,0,DAY,,1,0,2026-04-23 08:46:14.0,92390LI0-wonhBozpz,2026-04-23 14:16:14,E0R4pZH46lAa,,O0R4pe76g5Jg,CSE
CBNK.N0000,BUY,500,8.70,"4,350.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-17 09:18:32.0,92390LI0-wodSkOdHC,2026-04-17 14:48:39,E0R0U7jfHMvw,,O0R0UCZhqRls,CSE
NTB.X0000,BUY,5,403.75,"2,018.75",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-17 09:18:32.0,92390LI0-woKju8bU4,2026-04-17 14:48:38,E0R0U7jfHLNw,,O0R0UCZhqRfl,CSE
NTB.X0000,BUY,5,404.00,"2,020.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-17 09:18:32.0,92390LI0-woi6rlA8H,2026-04-17 14:48:38,E0R0U7jfHLNt,,O0R0UCZhqRet,CSE
HNB.N0000,BUY,6,411.50,"2,469.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-17 09:18:32.0,92390LI0-woqFbKtD7,2026-04-17 14:48:38,E0R0U7jfHKCx,,O0R0UCZhqRyT,CSE
HNB.N0000,BUY,6,411.50,"2,469.00",NEW,6,,,CAS/92390-LI/0,0,0,DAY,,6,0,2026-04-17 08:22:13.0,92390LI0-woqFbKtD7,2026-04-17 13:52:13,E0R0U7jfHCVo,,O0R0UCZhqRyT,CSE
CBNK.N0000,BUY,500,8.70,"4,350.00",NEW,500,,,CAS/92390-LI/0,0,0,DAY,,500,0,2026-04-17 08:17:45.0,92390LI0-wodSkOdHC,2026-04-17 13:47:45,E0R0U7jfHC1b,,O0R0UCZhqRls,CSE
NTB.X0000,BUY,5,403.75,"2,018.75",NEW,5,,,CAS/92390-LI/0,0,0,DAY,,5,0,2026-04-17 08:15:27.0,92390LI0-woKju8bU4,2026-04-17 13:45:27,E0R0U7jfHBk8,,O0R0UCZhqRfl,CSE
NTB.X0000,BUY,5,404.00,"2,020.00",NEW,5,,,CAS/92390-LI/0,0,0,DAY,,5,0,2026-04-17 08:15:06.0,92390LI0-woi6rlA8H,2026-04-17 13:45:06,E0R0U7jfHBi8,,O0R0UCZhqRet,CSE
HASU.N0000,BUY,30,137.75,"4,132.50",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-16 09:19:48.0,92390LI0-wo021RI9R,2026-04-16 14:49:55,E0QzlAFjksZP,,O0QzlF5mK1qg,CSE
HASU.N0000,BUY,50,138.00,"6,900.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-16 09:19:48.0,92390LI0-wotMdyOeK,2026-04-16 14:49:55,E0QzlAFjksZO,,O0QzlF5mK1o0,CSE
HASU.N0000,BUY,30,137.75,"4,132.50",NEW,30,,,CAS/92390-LI/0,0,0,DAY,,30,0,2026-04-16 08:14:47.0,92390LI0-wo021RI9R,2026-04-16 13:44:47,E0QzlAFjklKU,,O0QzlF5mK1qg,CSE
HASU.N0000,BUY,50,138.00,"6,900.00",NEW,50,,,CAS/92390-LI/0,0,0,DAY,,50,0,2026-04-16 08:13:48.0,92390LI0-wotMdyOeK,2026-04-16 13:43:48,E0QzlAFjklDV,,O0QzlF5mK1o0,CSE
HNB.N0000,BUY,20,409.25,"8,185.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-10 09:18:26.0,92390LI0-wopGixKeZ,2026-04-10 14:48:30,E0QvP600JdBn,,O0QvPAq2spCB,CSE
HEXP.N0000,BUY,25,116.25,"2,906.25",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-10 09:18:26.0,92390LI0-wopvWjuYQ,2026-04-10 14:48:30,E0QvP600Jd8f,,O0QvPAq2sp9m,CSE
CHL.N0000,BUY,110,64.30,"7,073.00",FILLED,0,,JKB,CAS/92390-LI/0,110,110,DAY,,0,0,2026-04-10 08:39:47.0,92390LI0-woi2wkkXg,2026-04-10 14:09:47,E0QvP600JYZC,,O0QvPAq2spEs,CSE
CHL.N0000,BUY,110,64.30,"7,073.00",NEW,110,,,CAS/92390-LI/0,0,0,DAY,,110,0,2026-04-10 08:28:30.0,92390LI0-woi2wkkXg,2026-04-10 13:58:30,E0QvP600JXWr,,O0QvPAq2spEs,CSE
HNB.N0000,BUY,20,409.25,"8,185.00",NEW,20,,,CAS/92390-LI/0,0,0,DAY,,20,0,2026-04-10 08:27:23.0,92390LI0-wopGixKeZ,2026-04-10 13:57:23,E0QvP600JXQ2,,O0QvPAq2spCB,CSE
HEXP.N0000,BUY,25,116.25,"2,906.25",NEW,25,,,CAS/92390-LI/0,0,0,DAY,,25,0,2026-04-10 08:26:09.0,92390LI0-wopvWjuYQ,2026-04-10 13:56:09,E0QvP600JXJa,,O0QvPAq2sp9m,CSE
NTB.X0000,BUY,4,390.00,"1,560.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-02 09:18:20.0,92390LI0-woDjrq7OK,2026-04-02 14:48:27,E0QpbGSUyokf,,O0QpbLIXY7Jp,CSE
NTB.X0000,BUY,1,389.75,389.75,EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-02 09:18:20.0,92390LI0-woEbrSeXL,2026-04-02 14:48:27,E0QpbGSUyokg,,O0QpbLIXY7MO,CSE
NTB.X0000,BUY,13,389.00,"5,057.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-02 09:18:20.0,92390LI0-woUagrANM,2026-04-02 14:48:27,E0QpbGSUyoki,,O0QpbLIXY7Hv,CSE
NTB.X0000,BUY,1,389.50,389.50,EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-02 09:18:20.0,92390LI0-woziqyLLk,2026-04-02 14:48:27,E0QpbGSUyokh,,O0QpbLIXY7M4,CSE
HNB.N0000,BUY,10,398.75,"3,987.50",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-02 09:18:20.0,92390LI0-wobHY7AMh,2026-04-02 14:48:23,E0QpbGSUynoW,,O0QpbLIXY7Vh,CSE
ASIR.N0000,BUY,220,29.80,"6,556.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-04-02 09:18:20.0,92390LI0-woN6B6QPT,2026-04-02 14:48:21,E0QpbGSUymi8,,O0QpbLIXY7Z3,CSE
ASIR.N0000,BUY,220,29.80,"6,556.00",NEW,220,,,CAS/92390-LI/0,0,0,DAY,,220,0,2026-04-02 08:35:21.0,92390LI0-woN6B6QPT,2026-04-02 14:05:21,E0QpbGSUyk4m,,O0QpbLIXY7Z3,CSE
HNB.N0000,BUY,10,398.75,"3,987.50",NEW,10,,,CAS/92390-LI/0,0,0,DAY,,10,0,2026-04-02 08:32:57.0,92390LI0-wobHY7AMh,2026-04-02 14:02:57,E0QpbGSUyjx5,,O0QpbLIXY7Vh,CSE
NTB.X0000,BUY,1,389.75,389.75,NEW,1,,,CAS/92390-LI/0,0,0,DAY,,1,0,2026-04-02 08:26:40.0,92390LI0-woEbrSeXL,2026-04-02 13:56:40,E0QpbGSUyjd9,,O0QpbLIXY7MO,CSE
NTB.X0000,BUY,1,389.50,389.50,NEW,1,,,CAS/92390-LI/0,0,0,DAY,,1,0,2026-04-02 08:26:23.0,92390LI0-woziqyLLk,2026-04-02 13:56:23,E0QpbGSUyjcT,,O0QpbLIXY7M4,CSE
NTB.X0000,BUY,4,390.00,"1,560.00",NEW,4,,,CAS/92390-LI/0,0,0,DAY,,4,0,2026-04-02 08:25:02.0,92390LI0-woDjrq7OK,2026-04-02 13:55:02,E0QpbGSUyjWQ,,O0QpbLIXY7Jp,CSE
NTB.X0000,BUY,13,389.00,"5,057.00",NEW,13,,,CAS/92390-LI/0,0,0,DAY,,13,0,2026-04-02 08:23:46.0,92390LI0-woUagrANM,2026-04-02 13:53:46,E0QpbGSUyjRx,,O0QpbLIXY7Hv,CSE
SUN.N0000,BUY,300,29.70,"8,910.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-03-26 09:18:26.0,92390LI0-woBCVzrzx,2026-03-26 14:49:34,E0QkWOOvAk66,,O0QkWTExjvXf,CSE
CARG.N0000,BUY,8,699.00,"5,592.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-03-26 09:18:26.0,92390LI0-wonBQorbp,2026-03-26 14:48:50,E0QkWOOvAhSV,,O0QkWTExjvZU,CSE
ASIR.N0000,BUY,100,31.00,"3,100.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-03-26 09:18:26.0,92390LI0-wouSWZ1CU,2026-03-26 14:48:42,E0QkWOOvAhDc,,O0QkWTExjvUt,CSE
CARG.N0000,BUY,8,699.00,"5,592.00",NEW,8,,,CAS/92390-LI/0,0,0,DAY,,8,0,2026-03-26 08:48:13.0,92390LI0-wonBQorbp,2026-03-26 14:18:14,E0QkWOOvAfM4,,O0QkWTExjvZU,CSE
CARG.N0000,BUY,8,699.00,"5,592.00",P.CHANGE,8,,,CAS/92390-LI/0,0,0,DAY,2026-03-26,8,0,2026-03-26 13:21:58.0,92390LI0-wonBQorbp,2026-03-26 14:18:13,,,O0QkWTExjvZU,CSE
DIAL.N0000,BUY,330,30.20,"9,966.00",FILLED,0,,CTS,CAS/92390-LI/0,330,330,DAY,,0,0,2026-03-26 08:47:16.0,92390LI0-wosx72kRC,2026-03-26 14:17:16,E0QkWOOvAfGO,,O0QkWTExjvTv,CSE
DIAL.N0000,BUY,330,30.20,"9,966.00",NEW,330,,,CAS/92390-LI/0,0,0,DAY,,330,0,2026-03-26 08:40:03.0,92390LI0-wosx72kRC,2026-03-26 14:10:03,E0QkWOOvAekE,,O0QkWTExjvTv,CSE
DIAL.N0000,BUY,330,30.20,"9,966.00",P.CHANGE,330,,,CAS/92390-LI/0,0,0,DAY,2026-03-26,330,0,2026-03-26 13:18:34.0,92390LI0-wosx72kRC,2026-03-26 14:10:03,,,O0QkWTExjvTv,CSE
CARG.N0000,BUY,8,698.00,"5,584.00",NEW,8,,,CAS/92390-LI/0,0,0,DAY,,8,0,2026-03-26 07:51:58.0,92390LI0-woU6GZl0P,2026-03-26 13:21:58,E0QkWOOvAbxV,,O0QkWTExjvZU,CSE
SUN.N0000,BUY,300,29.70,"8,910.00",NEW,300,,,CAS/92390-LI/0,0,0,DAY,,300,0,2026-03-26 07:50:57.0,92390LI0-woBCVzrzx,2026-03-26 13:20:57,E0QkWOOvAbs3,,O0QkWTExjvXf,CSE
ASIR.N0000,BUY,100,31.00,"3,100.00",NEW,100,,,CAS/92390-LI/0,0,0,DAY,,100,0,2026-03-26 07:49:12.0,92390LI0-wouSWZ1CU,2026-03-26 13:19:12,E0QkWOOvAbmO,,O0QkWTExjvUt,CSE
DIAL.N0000,BUY,330,30.00,"9,900.00",NEW,330,,,CAS/92390-LI/0,0,0,DAY,,330,0,2026-03-26 07:48:34.0,92390LI0-woBwtXteD,2026-03-26 13:18:34,E0QkWOOvAbkG,,O0QkWTExjvTv,CSE
JKH.N0000,BUY,500,18.00,"9,000.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-03-23 09:18:23.0,92390LI0-wo1GadMN1,2026-03-23 14:49:16,E0QiLMH3S9mw,,O0QiLR761Mxr,CSE
ASIR.N0000,BUY,50,29.80,"1,490.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-03-23 09:18:23.0,92390LI0-wo8efgKGl,2026-03-23 14:48:39,E0QiLMH3S8H2,,O0QiLR761NOG,CSE
ASIR.N0000,BUY,50,29.80,"1,490.00",NEW,50,,,CAS/92390-LI/0,0,0,DAY,,50,0,2026-03-23 08:48:31.0,92390LI0-wo8efgKGl,2026-03-23 14:18:31,E0QiLMH3S6TB,,O0QiLR761NOG,CSE
JKH.N0000,BUY,500,18.00,"9,000.00",NEW,500,,,CAS/92390-LI/0,0,0,DAY,,500,0,2026-03-23 08:36:28.0,92390LI0-wo1GadMN1,2026-03-23 14:06:28,E0QiLMH3S5OM,,O0QiLR761Mxr,CSE
DFCC.N0000,BUY,100,142.75,"14,275.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,0,DAY,,0,0,2026-03-11 09:18:23.0,92390LI0-woPHB7x3q,2026-03-11 14:48:59,E0QZdX7ksSmd,,O0QZdbxnRheb,CSE
CHL.N0000,BUY,200,63.30,"12,660.00",EXPIRED,0,Expired (end of day),,CAS/92390-LI/0,0,48,DAY,,0,0,2026-03-11 09:18:23.0,92390LI0-woATCMUSt,2026-03-11 14:48:50,E0QZdX7ksSO8,,O0QZdbxnRhWy,CSE
NTB.N0000,BUY,50,311.00,"15,550.00",FILLED,0,,CAS,CAS/92390-LI/0,50,50,DAY,,0,0,2026-03-11 08:58:26.0,92390LI0-wotzbdVU1,2026-03-11 14:28:26,E0QZdX7ksRQX,,O0QZdbxnRhaX,CSE
